ID	FN	Date	FollowHours	DOB	Begger.id	ExactAge	AgeClass	Sex	Mother	Target	Time	FoodItem	RelationtoB	Complexity	Success	Site
1159	5022002	05/02/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Raja	11:41	FLOUR_OATMEAL_GRAIN_OAT	mother	0	yes	zoo
1160	5022003	05/02/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Suaq	11:44	FLOUR_OATMEAL_GRAIN_OAT	brother	0	no	zoo
1161	5022004	05/02/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Suaq	11:44	FLOUR_OATMEAL_GRAIN_OAT	cousin	0	no	zoo
1162	5022005	05/02/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Suaq	11:48	FLOUR_OATMEAL_GRAIN_OAT	cousin	0	no	zoo
1163	5022006	05/02/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Suaq	11:48	FLOUR_OATMEAL_GRAIN_OAT	brother	0	no	zoo
1164	5022007	05/02/2020	2.00	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:55	FLOUR_OATMEAL_GRAIN_OAT	mother	0	yes	zoo
1165	5022008	05/02/2020	2.00	02/08/2019	Rima	0.5	0.5	female	Pini	Pini	12:00	FENNEL_ROOT	mother	2	yes	zoo
1166	5022009	05/02/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Raja	12:15	FENNEL_ROOT	mother	2	yes	zoo
1167	5022010	05/02/2020	2.00	25/03/2017	Martok	2.9	3	male	Raja	Dokana	12:19	FLOUR_OATMEAL_GRAIN_OAT	nonrelevant	0	no	zoo
1168	7022001	07/02/2020	0.67	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	11:38	WILLOW_LEAVES_LV	mother	0	yes	zoo
1169	7022002	07/02/2020	0.67	25/03/2017	Martok	2.9	3	male	Raja	Suaq	11:50	SALAD_VE	cousin	0	no	zoo
1170	7022003	07/02/2020	0.67	05/08/2017	Sari	2.5	2.5	female	Padana	Suaq	11:50	SALAD_VE	cousin	0	no	zoo
1171	17022001	17/02/2020	1.67	25/03/2017	Martok	2.9	3	male	Raja	Raja	15:37	FLOUR_OATMEAL_GRAIN_OAT	mother	0	no	zoo
1172	17022002	17/02/2020	1.67	25/03/2017	Martok	2.9	3	male	Raja	Dokana	15:39	FLOUR_OATMEAL_GRAIN_OAT	nonrelevant	0	no	zoo
1173	17022003	17/02/2020	1.67	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	15:41	FLOUR_OATMEAL_GRAIN_OAT	mother	0	yes	zoo
1174	17022004	17/02/2020	1.67	25/03/2017	Martok	2.9	3	male	Raja	Padana	15:44	FLOUR_OATMEAL_GRAIN_OAT	aunt	0	no	zoo
1175	17022005	17/02/2020	1.67	05/08/2017	Sari	2.5	2.5	female	Padana	Raja	15:51	CELERY_ROOT_PIECE_ROOT	aunt	0	no	zoo
1176	17022006	17/02/2020	1.67	02/08/2019	Rima	0.5	0.5	female	Pini	Pini	15:55	WILLOW_LEAVES_LV	mother	0	yes	zoo
1177	17022007	17/02/2020	1.67	02/08/2019	Rima	0.5	0.5	female	Pini	Pini	15:57	CHINESE_CABBAGE_VE	mother	0	yes	zoo
1178	18022001	18/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:42	SALAD_VE	mother	0	yes	zoo
1179	18022002	18/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:42	SALAD_VE	mother	0	yes	zoo
1180	18022003	18/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:42	SALAD_VE	mother	0	yes	zoo
1181	18022004	18/02/2020	2.25	05/08/2017	Sari	2.5	2.5	female	Padana	Raja	13:46	BEETROOT_ROOT	aunt	2	no	zoo
1182	18022005	18/02/2020	2.25	05/08/2017	Sari	2.5	2.5	female	Padana	Pini	13:49	CELERY_STEM_VE	grandmother	1	yes	zoo
1183	18022006	18/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:57	WILLOW_LEAVES_LV	mother	0	yes	zoo
1184	18022007	18/02/2020	2.25	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	14:04	BEETROOT_ROOT	mother	2	yes	zoo
1185	18022008	18/02/2020	2.25	05/08/2017	Sari	2.5	2.5	female	Padana	Padana	14:05	BEETROOT_ROOT	mother	2	yes	zoo
1186	26022001	26/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Padana	15:36	COOKED_CARROT_PAPERWRAP_ROOT	aunt	1	no	zoo
1187	26022002	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Padana	15:37	COOKED_CARROT_PAPERWRAP_ROOT	mother	1	no	zoo
1188	26022003	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Suaq	15:38	OAK_LEAVES_LV	brother	0	no	zoo
1189	26022004	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Suaq	15:39	OAK_LEAVES_LV	brother	0	no	zoo
1190	26022005	26/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Suaq	15:40	OAK_LEAVES_LV	cousin	0	no	zoo
1191	26022006	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Suaq	15:41	OAK_LEAVES_LV	brother	0	no	zoo
1192	26022007	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Padana	15:42	OAK_LEAVES_LV	mother	0	yes	zoo
1193	26022008	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Dokana	15:43	OAK_LEAVES_LV	nonrelevant	0	yes	zoo
1194	26022009	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Dokana	15:43	OAK_LEAVES_LV	nonrelevant	0	yes	zoo
1195	26022010	26/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Dokana	15:44	OAK_LEAVES_LV	nonrelevant	0	yes	zoo
1196	26022011	26/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Dokana	15:44	OAK_LEAVES_LV	nonrelevant	0	no	zoo
1197	26022012	26/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Dokana	15:45	OAK_LEAVES_LV	nonrelevant	0	no	zoo
1198	26022013	26/02/2020	2.25	25/03/2017	Martok	2.9	3	male	Raja	Padana	15:45	OAK_LEAVES_LV	aunt	0	no	zoo
1199	26022014	26/02/2020	2.25	05/08/2017	Sari	2.6	2.5	female	Padana	Suaq	15:59	OAK_LEAVES_LV	brother	0	no	zoo
1200	27022001	27/02/2020	1.50	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:40	KOHLRABI_ROOT	mother	2	no	zoo
1201	27022002	27/02/2020	1.50	05/08/2017	Sari	2.6	2.5	female	Padana	Padana	13:46	SALAD_VE	mother	0	yes	zoo
1202	27022003	27/02/2020	1.50	02/08/2019	Rima	0.6	0.5	female	Pini	Pini	14:12	SALAD_VE	mother	0	yes	zoo
1203	27022004	27/02/2020	1.50	02/08/2019	Rima	0.6	0.5	female	Pini	Pini	14:17	SALAD_VE	mother	0	no	zoo
1204	27022005	27/02/2020	1.50	05/08/2017	Sari	2.6	2.5	female	Padana	Pini	14:23	CELERY_STEM_VE	grandmother	1	no	zoo
1205	27022006	27/02/2020	1.50	05/08/2017	Sari	2.6	2.5	female	Padana	Padana	14:51	CELERY_STEM_VE	mother	1	yes	zoo
1206	28022001	28/02/2020	1.75	05/08/2017	Sari	2.6	2.5	female	Padana	Padana	13:40	KOHLRABI_ROOT	mother	2	no	zoo
1207	28022002	28/02/2020	1.75	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:41	BEETROOT_ROOT	mother	2	yes	zoo
1208	28022003	28/02/2020	1.75	25/03/2017	Martok	2.9	3	male	Raja	Raja	13:48	BEETROOT_ROOT	mother	2	yes	zoo
1209	28022004	28/02/2020	1.75	05/08/2017	Sari	2.6	2.5	female	Padana	Padana	13:53	LIME_LEAVES_LV	mother	0	no	zoo
1210	28022005	28/02/2020	1.75	25/03/2017	Martok	2.9	3	male	Raja	Raja	14:37	KOHLRABI_ROOT	mother	2	yes	zoo
