ID	FN	Date	FollowHours	DOB	Beggar	ExactAge	AgeClass	Sex	Mother	Target	Time	Species_Item_Simple	RelationtoB	TargetRelation	ProcessingSteps_Complexity	PopFreq_Rarity	Success
1264	2669	15/05/2019		01/11/2014	Eden	4.5	4.5	female	Ellie	Ellie	17:07	TMPGRW_FR	mother	mother	3	0.00016815	
1265	2809	01/10/2019	10.93	01/08/2012	Frankie	7.2	7	male	Friska	Friska	07:18	RAYAP_IN	mother	mother	3	0.086011424	yes
1266	2831	22/10/2019	7.43	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	12:34	RAYAP_IN	mother	mother	3	0.086011424	yes
1267	2834	27/10/2019	8.42	01/11/2014	Eden	5.0	5	female	Ellie	Ellie	11:20	UNK_IN	mother	mother	2.5	0.000214009	yes
1268	2811	03/10/2019	4.15	01/08/2012	Frankie	7.2	7	male	Friska	Friska	14:29	MADU_KERINGAT_IN	mother	mother	4	4.07637E-05	yes
1269	2811	03/10/2019	4.15	01/08/2012	Frankie	7.2	7	male	Friska	Friska	17:00	APKSB_LV	mother	mother	0	6.6241E-05	no
1270	2774	01/09/2019	11.13	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	09:34	RAYAP_IN	mother	mother	3	0.086011424	no
1271	2774	01/09/2019	11.13	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	11:29	RAYAP_IN	mother	mother	3	0.086011424	yes
1272	2777	02/09/2019	11.43	01/11/2014	Eden	4.8	5	female	Ellie	Ellie	13:51	MADU_IN	mother	mother	4	2.03819E-05	yes
1273	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	10:48	RAYAP_IN	mother	mother	3	0.086011424	yes
1274	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	10:55	RAYAP_IN	mother	mother	3	0.086011424	yes
1275	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	10:57	RAYAP_IN	mother	mother	3	0.086011424	no
1276	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	11:00	RAYAP_IN	mother	mother	3	0.086011424	yes
1277	2800	28/09/2019	10.87	01/08/2012	Frankie	7.2	7	male	Friska	Friska	11:03	RAYAP_IN	mother	mother	3	0.086011424	no
